TF1,TF2,delta_oe_median,delta_oe_ct,delta_oe_pval,delta_oe_pval_corrected
TEAD4,STAT5A,0.027145141499999994,260,1.0100807556530973e-31,2.3969216331648e-28
TEAD4,TAL1,0.03425636,470,1.6881048817034005e-63,4.0058728842821694e-60
TEAD4,TCF12,0.03394309499999999,154,1.6513235554558672e-26,3.918590797096773e-23
TEAD4,TEAD4,0.037166656000000006,536,4.422486662579977e-85,1.0494560850302286e-81
TEAD4,USF1,0.04593527,195,2.179473164949577e-40,5.171889820425346e-37
TEAD4,USF2,0.041927623000000004,152,2.049299398217494e-28,4.862987471970113e-25
TEAD4,YY1,0.02759201,112,7.651283354765405e-10,1.8156495400858304e-06
TEAD4,ZBTB2,0.033288189999999995,81,6.804751982565213e-10,1.614767645462725e-06
TEAD4,ZBTB40,0.033217831,80,2.114451524936182e-12,5.01759346867356e-09
TEAD4,ZEB2,0.016791278499999996,94,2.2481809730929316e-07,0.0005334933449149526
TEAD4,ZNF316,0.023816902,255,1.4615272490553946e-22,3.4682041620084516e-19
TEAD4,ZNF639,0.026323516999999998,87,2.128698818975665e-15,5.051402297429253e-12
USF1,ATF1,0.04682900000000001,515,5.3041121857919755e-121,1.2586658216884357e-117
USF1,ATF2,0.040612755000000014,244,1.1574381850464203e-48,2.7466008131151552e-45
USF1,ATF3,0.033557521,308,9.356350724158174e-48,2.2202620268427348e-44
USF1,BACH1,0.03323199,183,6.167960328733831e-22,1.4636569860085382e-18
USF1,BHLHE40,0.08620912999999997,1307,0.0,0.0
USF1,CEBPB,0.03740266999999997,83,1.0446123918659434e-19,2.4788652058978836e-16
USF1,CREB1,0.05630873849999998,328,6.115366962264371e-102,1.4511765801453353e-98
USF1,CREM,0.053126585,788,2.016260857067762e-214,4.784587013821799e-211
USF1,CTCF,0.05151237000000002,584,2.3505815172769803e-126,5.577929940498274e-123
USF1,E2F1,0.04964692999999998,391,7.398566223550627e-89,1.7556797648485636e-85
USF1,E2F4,0.043475292,1164,1.0772739244069337e-253,2.5563710226176535e-250
USF1,EGR1,0.0489039,2383,0.0,0.0
USF1,ELF1,0.042047860000000006,1021,1.1879922700019652e-199,2.8191056567146633e-196
USF1,ELF4,0.06026767499999999,348,1.0731924159602732e-98,2.5466856030737283e-95
USF1,ETS1,0.03441323450000001,222,9.673824028238699e-32,2.2955984419010433e-28
USF1,FOXK2,0.057866437500000006,54,1.6732292297158188e-14,3.970572962115638e-11
USF1,GABPA,0.03138753999999999,785,5.31429570954286e-105,1.2610823718745207e-101
USF1,GMEB1,0.041623839999999995,487,2.3146421300696836e-102,5.4926457746553596e-99
USF1,IRF1,0.05058477,1973,0.0,0.0
USF1,JUND,0.03329369,359,1.665593585434765e-64,3.952453578236697e-61
USF1,KLF16,0.04483619349999998,116,8.821208353053856e-24,2.0932727421796802e-20
USF1,MAFF,0.02243229999999999,168,2.9708099580951035e-15,7.049732030559681e-12
USF1,MAFG,0.03893745999999998,239,7.180739751338344e-43,1.703989542992589e-39
USF1,MAFK,0.03962834600000001,181,5.644327113613045e-40,1.3393988240603756e-36
USF1,MAX,0.06251348500000001,1232,2.40567078355e-312,5.70865676936317e-309
USF1,MITF,0.07835381000000001,1240,0.0,0.0
USF1,NEUROD1,0.038811595,360,9.785649525239328e-77,2.3221346323392923e-73
USF1,NFE2,0.032517610499999995,206,3.7264739631922725e-31,8.842922714655262e-28
USF1,NFIC,0.05603984,401,6.831564607414877e-105,1.6211302813395503e-101
USF1,NFYA,0.05872482000000001,409,5.232259243430446e-89,1.2416151184660449e-85
USF1,NFYB,0.051045231999999996,950,8.938735093286662e-203,2.121161837636925e-199
USF1,NR2C1,0.03657304000000003,291,6.50272754475095e-61,1.5430972463694004e-57
USF1,NR2F2,0.030935727499999996,84,1.0110692215714509e-12,2.3992672627890528e-09
USF1,NR2F6,0.05230722999999999,128,1.6262951749313485e-26,3.85919845011209e-23
USF1,NRF1,0.05656129999999998,2519,0.0,0.0
USF1,PKNOX1,0.04890750399999999,173,6.746971635003863e-40,1.6010563689864167e-36
USF1,REST,0.01565113,291,5.268525490558878e-19,1.2502210989096219e-15
USF1,RFX1,0.06098509000000002,319,3.892604179451835e-98,9.237149717839204e-95
USF1,SMAD1,0.03916645,61,9.96458718958765e-11,2.3645965400891495e-07
USF1,SOX6,0.0594011055,70,2.220869049771012e-19,5.270122255106611e-16
USF1,SP2,0.02168514999999996,116,8.026574013635521e-09,1.904706013435709e-05
USF1,STAT5A,0.048187875000000005,88,2.494489638597178e-20,5.919423912391103e-17
USF1,TAL1,0.03364202999999999,211,1.069079162451629e-33,2.5369248524977158e-30
USF1,TCF12,0.05437930999999999,58,1.1209380235968113e-13,2.659985929995233e-10
USF1,TEAD4,0.04593523000000002,195,2.1794898865801203e-40,5.171929500854625e-37
USF1,USF1,0.07884999000000001,2147,0.0,0.0
USF1,USF2,0.081494825,1838,0.0,0.0
USF1,YY1,0.046785030000000005,597,1.7229341296993185e-116,4.088522689776483e-113
USF1,ZBTB2,0.056278015000000015,942,1.421054710003439e-216,3.372162826838161e-213
USF1,ZBTB40,0.042796600000000004,648,1.6493576371734435e-132,3.9139256730125813e-129
USF1,ZEB2,0.045369814999999994,303,2.684095759064667e-63,6.369359236260455e-60
USF1,ZNF143,0.06072311,417,5.1650346548049954e-108,1.2256627235852255e-104
USF1,ZNF316,0.03752724699999999,263,6.3588734954233625e-46,1.5089606804639638e-42
USF1,ZNF639,0.04986130999999999,1493,0.0,0.0
USF2,ATF1,0.05299219999999999,365,8.564809847839755e-95,2.032429376892374e-91
USF2,ATF2,0.0388693135,180,1.460487353798184e-32,3.4657364905630905e-29
USF2,ATF3,0.034748165,238,2.720255454807461e-39,6.455166194258105e-36
USF2,BACH1,0.03461750999999999,163,1.2108606114810146e-21,2.8733722310444476e-18
USF2,BHLHE40,0.084173943,1165,0.0,0.0
USF2,CEBPB,0.04418634499999999,64,9.29856239555513e-18,2.2065488564652325e-14
USF2,CREB1,0.054231744,251,4.491882418133321e-78,1.065923697823037e-74
USF2,CREM,0.05193367499999996,580,3.3272688605251827e-159,7.895609006026259e-156
USF2,CTCF,0.05189596400000002,341,8.97571877315166e-70,2.1299380648688888e-66
USF2,E2F1,0.04995221,289,8.384462408837065e-65,1.9896329296170356e-61
USF2,E2F4,0.03943144500000001,968,4.2880710804062915e-197,1.017559267380413e-193
USF2,EGR1,0.0473306,1779,0.0,0.0
USF2,ELF1,0.03908865,795,1.078556526128132e-145,2.5594146365020572e-142
USF2,ELF4,0.06089070000000002,306,4.904142843892212e-79,1.163753096855622e-75
USF2,ETS1,0.035563963999999997,183,4.190649580934281e-25,9.944411455557048e-22
USF2,GABPA,0.03449342,611,4.1064821948026886e-92,9.74468224826678e-89
USF2,GMEB1,0.043781930000000004,384,2.8284597013564988e-78,6.711934871318971e-75
USF2,IRF1,0.046713726,1549,0.0,0.0
USF2,JUND,0.03449285000000002,257,3.197592161797139e-47,7.587886199944611e-44
USF2,KLF16,0.04156424999999997,86,5.918752661557946e-16,1.4045200065877005e-12
USF2,MAFF,0.02848204999999998,137,8.988265714736398e-15,2.132915454106947e-11
USF2,MAFG,0.03842758000000002,197,8.142913451574396e-36,1.9323133620586043e-32
USF2,MAFK,0.03952578000000001,149,4.8976711941896084e-32,1.162217374381194e-28
USF2,MAX,0.064935774,969,3.243891908813976e-247,7.697755499615564e-244
USF2,MITF,0.08252852,1145,0.0,0.0
USF2,NEUROD1,0.03426752449999998,312,6.171154476210564e-57,1.4644149572047668e-53
USF2,NFE2,0.039043380000000016,169,1.5250199907527879e-30,3.6188724380563656e-27
USF2,NFIC,0.05154534400000001,306,1.1159900002637636e-77,2.648244270625911e-74
USF2,NFYA,0.061306799999999995,367,6.617571545528513e-82,1.5703497277539161e-78
USF2,NFYB,0.05438708500000001,810,1.8068918049828953e-184,4.2877542532244105e-181
USF2,NR2C1,0.033518794000000005,213,1.577628878413411e-40,3.7437133284750244e-37
USF2,NR2F2,0.0251642585,68,1.3253968465738148e-08,3.1451667169196626e-05
USF2,NR2F6,0.058275770000000005,99,4.054804694747099e-22,9.622051540634865e-19
USF2,NRF1,0.06192585499999999,2078,0.0,0.0
USF2,PKNOX1,0.051310279999999986,141,2.3602257932544772e-30,5.600815807392874e-27
USF2,REST,0.01721619,243,6.967874261461647e-19,1.6534765622448487e-15
USF2,RFX1,0.05819732,255,5.145622995925045e-72,1.2210563369330133e-68
USF2,SOX6,0.048148279999999995,54,6.712719844982105e-14,1.5929284192142534e-10
USF2,SP2,0.02515415999999998,93,2.665437676490615e-07,0.000632508360631223
USF2,STAT5A,0.04163557,74,2.6188113413003364e-14,6.214439312905698e-11
USF2,TAL1,0.03457602000000001,153,5.360250149466462e-24,1.2719873604683914e-20
USF2,TEAD4,0.04192765500000001,152,2.0493042734299807e-28,4.862999040849344e-25
USF2,USF1,0.081241605,1838,0.0,0.0
USF2,USF2,0.08167439999999998,1798,0.0,0.0
USF2,YY1,0.05031796999999999,513,8.100967089518462e-107,1.922359490342731e-103
USF2,ZBTB2,0.060951540000000026,759,2.9039969645798576e-190,6.891184796948002e-187
USF2,ZBTB40,0.04048075999999995,531,4.435592350346088e-101,1.0525660647371266e-97
USF2,ZEB2,0.04755158500000002,258,3.422147959124585e-55,8.120757107002641e-52
USF2,ZNF143,0.05913282500000001,354,1.1676327932278758e-89,2.7707926183297492e-86
USF2,ZNF316,0.04152181999999999,209,2.9269487793741073e-41,6.945649453454757e-38
USF2,ZNF639,0.04584077,1241,2.6724887014841586e-287,6.341815688621908e-284
YY1,ATF1,0.03299039000000001,376,1.35545057165377e-51,3.2164842065343966e-48
YY1,ATF2,0.024225517000000002,142,2.1070769689061963e-15,5.0000936472144035e-12
YY1,ATF3,0.021119650000000045,193,8.887608493151356e-22,2.1090294954248166e-18
YY1,BACH1,0.02842882000000002,113,6.124530492424951e-14,1.453351085852441e-10
YY1,BHLHE40,0.046845490000000045,429,6.542556154970076e-88,1.5525485755743992e-84
YY1,CEBPB,0.036607035499999996,82,4.2093361555907643e-16,9.988754697216883e-13
YY1,CREB1,0.03190938,318,6.731317623963318e-44,1.5973416721664955e-40
YY1,CREM,0.032076311999999996,708,1.448024662768427e-117,3.436162524749477e-114
YY1,CTCF,0.03286698799999999,620,4.213161280423917e-78,9.997831718445955e-75
YY1,E2F1,0.030792708,313,8.369883808646792e-46,1.9861734277918838e-42
YY1,E2F4,0.02443218,1013,1.3420016496172677e-127,3.184569914541776e-124
YY1,EGR1,0.03155753,2029,1.9055439086258058e-281,4.521855695169037e-278
YY1,ELF1,0.027051524000000004,1121,1.0640684699571887e-131,2.525034479208409e-128
YY1,ELF4,0.03641524,346,6.87820139390581e-54,1.6321971907738486e-50
YY1,ETS1,0.018696597999999995,208,7.421635524555471e-16,1.7611541099770133e-12
YY1,GABPA,0.030437850000000016,1037,1.386888059555912e-131,3.291085365326179e-128
YY1,GMEB1,0.033695246,479,1.877600690008369e-69,4.4555464373898595e-66
YY1,IRF1,0.026837680000000003,1287,3.909384524377558e-155,9.276969476347945e-152
YY1,JUND,0.025866119999999992,153,3.340611603244547e-19,7.92727133449931e-16
YY1,KLF16,0.0237422315,64,5.22947313592043e-05,0.12409539751539181
YY1,MAFF,0.023458519999999983,91,1.2646322329474578e-10,3.000972288784317e-07
YY1,MAFG,0.041072975999999976,152,4.175411432784047e-24,9.908251329996543e-21
YY1,MAFK,0.028085798000000002,103,9.178199754315239e-16,2.1779868016990062e-12
YY1,MAX,0.04669144,693,7.953330679322363e-144,1.8873253702031967e-140
YY1,MITF,0.050903825000000014,408,7.01256696428123e-89,1.6640821406239357e-85
YY1,NEUROD1,0.016879019999999995,204,9.301643714637192e-17,2.2072800534834056e-13
YY1,NFE2,0.028872029999999993,119,2.2019763633121846e-15,5.2252899101398136e-12
YY1,NFIC,0.03070108,365,1.7179504330405293e-54,4.076696377605176e-51
YY1,NFYA,0.03235578,195,3.759632734068632e-25,8.921608477944864e-22
YY1,NFYB,0.030267649999999993,324,1.0380119616083155e-47,2.463202384896533e-44
YY1,NR2C1,0.02796771,473,9.68227282277949e-63,2.297603340845573e-59
YY1,NR2F6,0.032010696,111,2.883408392810312e-18,6.842328116138871e-15
YY1,NRF1,0.039165695,2546,0.0,0.0
YY1,PKNOX1,0.034216695000000005,109,4.340752913677451e-18,1.030060666415659e-14
YY1,REST,0.0179184,118,9.60750982493141e-08,0.00022798620814562238
YY1,RFX1,0.03600879000000001,274,4.784312912288995e-50,1.1353174540861785e-46
YY1,SMAD1,0.02930154149999998,106,1.4269085369193838e-16,3.386053958109698e-13
YY1,SP2,0.023171230000000015,113,6.422352112103386e-11,1.5240241562021337e-07
YY1,STAT5A,0.019835049999999993,51,5.358572052538256e-05,0.1271589148067328
YY1,TAL1,0.029506670000000013,110,9.269633033142657e-11,2.1996839187647525e-07
YY1,TEAD4,0.027592014999999998,112,7.651233657789231e-10,1.8156377469933845e-06
YY1,USF1,0.046785030000000005,597,1.7229341296993185e-116,4.088522689776483e-113
YY1,USF2,0.05031796999999999,513,8.100967089518462e-107,1.922359490342731e-103
YY1,YY1,0.03999685999999997,1537,1.6314904713692375e-277,3.8715268885592006e-274
YY1,ZBTB2,0.03808694999999995,1009,3.1124729500017977e-170,7.385898310354265e-167
YY1,ZBTB40,0.02640943000000001,919,3.781293301675143e-109,8.973009004875114e-106
YY1,ZEB2,0.030756437,248,3.072168176556459e-32,7.290255082968477e-29
YY1,ZNF143,0.03505200000000003,307,2.586951162792005e-49,6.138835109305428e-46
YY1,ZNF316,0.041121015000000004,156,1.7024048639494944e-28,4.0398067421521503e-25
YY1,ZNF639,0.02285530999999999,1503,4.620126336334891e-174,1.0963559796122698e-170
ZBTB2,ATF1,0.03939848999999998,834,8.644058987188661e-144,2.0512351976598693e-140
ZBTB2,ATF2,0.027576018000000018,340,3.084413957185451e-46,7.319314320401076e-43
ZBTB2,ATF3,0.032936380000000015,395,3.186722242068148e-59,7.562091880427715e-56
ZBTB2,BACH1,0.02958298000000001,61,1.1840779917216832e-10,2.809817074355554e-07
ZBTB2,BHLHE40,0.0502270415,918,5.765165372706839e-203,1.3680737429433329e-199
ZBTB2,CEBPB,0.04203414500000001,130,6.207050133135065e-23,1.4729329965929509e-19
ZBTB2,CREB1,0.038179690000000016,618,1.6974851742363312e-103,4.028132318462814e-100
ZBTB2,CREM,0.03772946999999999,1489,1.5899462644035311e-288,3.7729424854295795e-285
ZBTB2,CTCF,0.03664922200000001,874,2.651950200240774e-146,6.293077825171357e-143
ZBTB2,E2F1,0.03792092,704,1.7148449868334707e-126,4.069327153755826e-123
ZBTB2,E2F4,0.02910481000000001,2979,0.0,0.0
ZBTB2,EGR1,0.03431523,4113,0.0,0.0
ZBTB2,ELF1,0.027257454000000014,2253,4.2151072289657995e-300,1.0002449454335842e-296
ZBTB2,ELF4,0.04300881000000001,650,1.359447194966965e-140,3.225968193656608e-137
ZBTB2,ETS1,0.0242491075,474,3.15996892119046e-55,7.498606249984962e-52
ZBTB2,FOXK2,0.04369035999999993,77,3.938929520486904e-15,9.347079752115424e-12
ZBTB2,GABPA,0.02899191000000001,1807,5.295640001458215e-242,1.2566553723460343e-238
ZBTB2,GMEB1,0.03478150000000001,1046,2.1345490670844665e-185,5.065284936191439e-182
ZBTB2,IRF1,0.03279131499999999,3422,0.0,0.0
ZBTB2,JUND,0.026466949999999996,118,4.8587086250757045e-14,1.1529715567304646e-10
ZBTB2,MAFF,0.02431835999999999,52,4.036683951561051e-07,0.0009579051017054375
ZBTB2,MAFG,0.03769296,95,1.4510513872152062e-19,3.4433449418616844e-16
ZBTB2,MAFK,0.03472733,87,1.0153369021200643e-15,2.4093944687309127e-12
ZBTB2,MAX,0.05034995999999997,1129,5.70095655910107e-248,1.3528369914746838e-244
ZBTB2,MITF,0.060841199999999984,492,2.8718644224562165e-121,6.8149342744886015e-118
ZBTB2,NEUROD1,0.016868299999999975,295,1.5967318889236004e-22,3.789044772415704e-19
ZBTB2,NFE2,0.02335980500000001,70,1.0855172286314243e-08,2.57593238354237e-05
ZBTB2,NFIC,0.037220077000000004,442,1.5112317546751732e-96,3.586152953844186e-93
ZBTB2,NFYA,0.0319508,302,1.0919481609267567e-31,2.591192985879194e-28
ZBTB2,NFYB,0.025621724999999984,514,1.1277778385669402e-60,2.676216810919349e-57
ZBTB2,NR2C1,0.027882340000000005,609,1.3497421936414544e-88,3.2029382255111714e-85
ZBTB2,NR2F2,0.02005151,52,0.0025418485537418455,1.0
ZBTB2,NR2F6,0.03979710000000003,99,1.4194980775223295e-20,3.3684689379604876e-17
ZBTB2,NRF1,0.05756171000000001,10780,0.0,0.0
ZBTB2,PKNOX1,0.038097870000000006,278,8.234863688142296e-43,1.9541331531961668e-39
ZBTB2,REST,0.01166681,183,7.157918994561318e-10,1.6985741774094008e-06
ZBTB2,RFX1,0.043463500000000016,763,8.432851182170903e-143,2.001115585529155e-139
ZBTB2,SMAD1,0.02639404499999999,119,2.730609863530581e-20,6.479737206158068e-17
ZBTB2,SP2,0.022027220000000042,190,2.4168886175413507e-13,5.735276689425625e-10
ZBTB2,STAT5A,0.02364994999999999,53,1.5045938436481254e-07,0.00035704011909770016
ZBTB2,TAL1,0.04161408,87,3.2935607806906704e-13,7.815619732578961e-10
ZBTB2,TEAD4,0.033288209999999985,81,6.804806513065991e-10,1.6147805855505597e-06
ZBTB2,USF1,0.056278015000000015,942,1.421054710003439e-216,3.372162826838161e-213
ZBTB2,USF2,0.060951540000000026,759,2.9039969645798576e-190,6.891184796948002e-187
ZBTB2,YY1,0.03808694999999995,1009,3.1124729500017977e-170,7.385898310354265e-167
ZBTB2,ZBTB2,0.054390700000000014,8917,0.0,0.0
ZBTB2,ZBTB40,0.028181139999999993,1725,7.036018045560301e-247,1.6696470822114593e-243
ZBTB2,ZEB2,0.035833820000000016,462,8.931839135095586e-82,2.1195254267581825e-78
ZBTB2,ZNF143,0.04539410099999999,680,3.852350008019544e-147,9.141626569030378e-144
ZBTB2,ZNF316,0.029687400000000003,113,2.6855207750374883e-18,6.37274079916396e-15
ZBTB2,ZNF639,0.036368819999999996,9800,0.0,0.0
ZBTB40,ATF1,0.029115779000000005,693,6.70991885954168e-87,1.5922637453692407e-83
ZBTB40,ATF2,0.02670234500000001,264,3.312342414816926e-30,7.860188550360565e-27
ZBTB40,ATF3,0.020230693500000004,334,6.152417779272655e-30,1.459968739021401e-26
ZBTB40,BACH1,0.0211757625,110,1.4679497665004323e-12,3.483444795905526e-09
ZBTB40,BHLHE40,0.04049364,549,9.93424666019429e-106,2.357396732464105e-102
ZBTB40,CEBPB,0.02229109625,90,7.949131531380409e-10,1.8863289123965712e-06
ZBTB40,CREB1,0.03888418000000002,536,4.3908606319387194e-92,1.0419512279590581e-88
ZBTB40,CREM,0.0347458875,1194,1.5987475530984465e-197,3.793827943502614e-194
ZBTB40,CTCF,0.030644320000000003,681,7.0832541295016e-95,1.6808562049307297e-91
ZBTB40,E2F1,0.03393047,576,1.5499771513616102e-90,3.678095780181101e-87
ZBTB40,E2F4,0.02832635,1461,4.307491390003572e-192,1.0221677068478477e-188
ZBTB40,EGR1,0.027919403500000013,3000,0.0,0.0
ZBTB40,ELF1,0.03309191,3231,0.0,0.0
ZBTB40,ELF4,0.03676995500000001,870,2.8552621231643645e-154,6.775537018269037e-151
ZBTB40,ETS1,0.022756644,461,8.826750014726218e-43,2.0945877784945314e-39
ZBTB40,FOXK2,0.03794774000000001,79,1.848516761369898e-13,4.386530274730768e-10
ZBTB40,GABPA,0.025023551999999998,3125,7.578388647704479e-282,1.798351626100273e-278
ZBTB40,GMEB1,0.027722130499999997,860,4.923596290723813e-108,1.1683693997887607e-104
ZBTB40,IRF1,0.03220530000000002,2687,0.0,0.0
ZBTB40,JUND,0.025969135000000018,148,1.3488397069084277e-18,3.200796624493699e-15
ZBTB40,MAFF,0.010418665500000004,72,6.0508723797561685e-05,0.14358720157161386
ZBTB40,MAFG,0.03350448,107,5.6267671523527e-19,1.3352318452532956e-15
ZBTB40,MAFK,0.034498943000000004,93,3.173197083461986e-17,7.529996679055292e-14
ZBTB40,MAX,0.036537059999999996,719,3.26524213531506e-117,7.748419587102637e-114
ZBTB40,MITF,0.03864254,355,4.351273145697531e-68,1.0325571174740241e-64
ZBTB40,NEUROD1,0.022639209999999993,401,8.365175215648947e-37,1.9850560786734953e-33
ZBTB40,NFE2,0.02598092000000002,79,6.6993479593716364e-09,1.5897552707588892e-05
ZBTB40,NFIC,0.038260261999999996,424,1.7264438117173068e-86,4.096851165205169e-83
ZBTB40,NFYA,0.027432070000000003,375,2.399975508970765e-39,5.6951418827876256e-36
ZBTB40,NFYB,0.025484651500000004,638,4.069788679666618e-66,9.657608536848884e-63
ZBTB40,NR2C1,0.033613790500000004,1380,6.45801340274096e-220,1.5324865804704298e-216
ZBTB40,NR2F6,0.034546325,147,4.9883271053366e-23,1.1837300220963752e-19
ZBTB40,NRF1,0.033053163999999996,3599,0.0,0.0
ZBTB40,PKNOX1,0.037295905000000004,230,8.207376142016735e-43,1.947610358500571e-39
ZBTB40,REST,0.012625881000000002,177,1.2787225580107952e-08,3.034408630159617e-05
ZBTB40,RFX1,0.0375188465,642,6.562381376114641e-96,1.5572531005520043e-92
ZBTB40,SMAD1,0.016647001999999994,106,1.551099298079156e-10,3.680758634341837e-07
ZBTB40,SP2,0.01385533999999998,377,1.963714293614662e-17,4.6598940187475924e-14
ZBTB40,STAT5A,0.017431741000000008,90,1.7353072158486677e-08,4.1178840232088887e-05
ZBTB40,TAL1,0.030078715000000002,77,4.880043075789486e-11,1.158034221884845e-07
ZBTB40,TEAD4,0.033217831,80,2.114451524936182e-12,5.01759346867356e-09
ZBTB40,USF1,0.042796614999999996,648,1.649381515667241e-132,3.913982336678363e-129
ZBTB40,USF2,0.04048075999999995,531,4.435612840444234e-101,1.0525709270374167e-97
ZBTB40,YY1,0.02640943000000001,919,3.7815577008191517e-109,8.973636424043847e-106
ZBTB40,ZBTB2,0.028181120000000004,1725,7.035743717706651e-247,1.669581984211788e-243
ZBTB40,ZBTB40,0.037620477,3327,0.0,0.0
ZBTB40,ZEB2,0.026931288499999994,526,5.019284936577637e-63,1.1910763154498734e-59
ZBTB40,ZNF143,0.038064999499999995,644,5.370546967756995e-112,1.2744307954487348e-108
ZBTB40,ZNF316,0.025416354999999998,128,5.018954296746205e-17,1.1909978546178746e-13
ZBTB40,ZNF639,0.03249138400000001,2257,0.0,0.0
ZEB2,ATF1,0.029995590000000016,163,8.968547437429425e-23,2.1282363069020026e-19
ZEB2,ATF2,0.01455029999999996,75,6.47973334714808e-05,0.15376407232782394
ZEB2,ATF3,0.022574760000000027,95,2.2753840680657904e-12,5.399486393520121e-09
ZEB2,BACH1,0.024796666000000002,65,4.4699928782837384e-06,0.01060729310016731
ZEB2,BHLHE40,0.040202699999999994,164,5.5578716343327505e-34,1.3188829388271618e-30
ZEB2,CREB1,0.027637859999999986,113,2.109788223929586e-15,5.006527455384908e-12
ZEB2,CREM,0.02601793999999999,249,4.6093338752049345e-38,1.093794928586131e-34
ZEB2,CTCF,0.017226580000000005,203,5.056950968884371e-19,1.2000144649162612e-15
ZEB2,E2F1,0.024657780000000004,139,5.971011551262455e-17,1.4169210411145807e-13
ZEB2,E2F4,0.02392086799999998,464,9.59513161707624e-49,2.2769247327321915e-45
ZEB2,EGR1,0.029900499999999997,679,8.000259533400551e-89,1.8984615872759508e-85
ZEB2,ELF1,0.023487980000000006,581,2.048922658878232e-63,4.8620934695180443e-60
ZEB2,ELF4,0.041416965,1214,1.7147330247650279e-220,4.069061467767411e-217
ZEB2,ETS1,0.024292784999999983,1006,1.4734235646127477e-107,3.4964341188260506e-104
ZEB2,GABPA,0.023159161000000004,486,1.8947195828156127e-43,4.496169570021449e-40
ZEB2,GMEB1,0.033262818500000006,1220,1.6073012552415842e-166,3.814125878688279e-163
ZEB2,IRF1,0.027777395000000024,672,6.359683142198314e-75,1.5091528096436599e-71
ZEB2,JUND,0.03336690000000003,105,4.204760229860542e-11,9.977896025459066e-08
ZEB2,KLF16,0.01793654,61,9.269546783898133e-06,0.02199663451819027
ZEB2,MAFF,0.020628506999999997,58,0.004348040353741093,1.0
ZEB2,MAFG,0.03536873500000001,73,4.0854638941299246e-10,9.694805820770312e-07
ZEB2,MAFK,0.0213323,62,1.9236928643842542e-07,0.00045649231671838353
ZEB2,MAX,0.04476986500000002,272,4.3033881104195383e-57,1.0211939986025565e-53
ZEB2,MITF,0.04279917999999999,197,4.900405417093656e-42,1.1628662054763247e-38
ZEB2,NEUROD1,0.012796278000000001,92,1.1082351595813393e-07,0.0002629842033686518
ZEB2,NFE2,0.03450234,68,1.4895729266241653e-11,3.534756554879144e-08
ZEB2,NFIC,0.0342457875,132,1.057281211663084e-21,2.5089283152764984e-18
ZEB2,NFYA,0.030258530000000006,141,3.12287434747005e-16,7.410580826546429e-13
ZEB2,NFYB,0.026769896,191,2.3120164231298135e-20,5.486414972087047e-17
ZEB2,NR2C1,0.02787413999999999,305,1.3564108204823494e-41,3.218762877004615e-38
ZEB2,NR2F2,0.0008650600000000008,53,0.08176625548233069,1.0
ZEB2,NR2F6,0.041254765,58,3.3927291182560116e-09,8.050946197621516e-06
ZEB2,NRF1,0.036870660000000006,1012,2.1817984207267934e-173,5.177407652384681e-170
ZEB2,PKNOX1,0.05124087999999999,59,7.395290320401402e-11,1.7549023930312526e-07
ZEB2,REST,0.013222137500000002,54,0.0002815834585907233,0.6681975472357864
ZEB2,RFX1,0.029727474999999996,110,8.361821229790535e-16,1.9842601778292937e-12
ZEB2,STAT5A,0.01585838,62,1.1422940983607005e-05,0.027106638954099423
ZEB2,TAL1,0.022814219999999996,87,5.4395744986513054e-09,1.2908110285299548e-05
ZEB2,TEAD4,0.016791282000000005,94,2.2481666788433546e-07,0.0005334899528895281
ZEB2,USF1,0.045369814999999994,303,2.684095759064515e-63,6.369359236260094e-60
ZEB2,USF2,0.04755158500000002,258,3.422147959124634e-55,8.120757107002757e-52
ZEB2,YY1,0.030756437,248,3.072168176556459e-32,7.290255082968477e-29
ZEB2,ZBTB2,0.035833820000000016,462,8.931839135095586e-82,2.1195254267581825e-78
ZEB2,ZBTB40,0.026931308499999997,526,5.019258272689531e-63,1.1910699881092257e-59
ZEB2,ZEB2,0.03408184000000003,1254,1.3912966099424915e-182,3.3015468553935324e-179
ZEB2,ZNF143,0.038392755,1276,8.101819261612347e-209,1.9225617107806098e-205
ZEB2,ZNF316,0.030362460000000008,75,3.8421672906665185e-10,9.117462980751649e-07
ZEB2,ZNF639,0.024921499,657,2.511575174969913e-87,5.959967890203603e-84
ZNF143,ATF1,0.03323059250000001,192,1.9834421177596903e-27,4.706708145443745e-24
ZNF143,ATF2,0.020538659499999987,82,9.31762943995709e-11,2.2110734661018174e-07
ZNF143,ATF3,0.02311759999999996,99,4.185559369484835e-12,9.932332383787512e-09
ZNF143,BHLHE40,0.05251364500000001,214,1.289494500009292e-51,3.05997044852205e-48
ZNF143,CREB1,0.03795714,139,1.0491440081021176e-24,2.489618731226325e-21
ZNF143,CREM,0.038622572499999994,336,4.4674589480854377e-66,1.0601280083806743e-62
ZNF143,CTCF,0.045299353,624,1.0943299219235372e-116,2.5968449047245537e-113
ZNF143,E2F1,0.030526490000000017,155,4.8348025743104206e-23,1.1472986508838627e-19
ZNF143,E2F4,0.036842736,655,1.670040328158702e-110,3.9630056987205996e-107
ZNF143,EGR1,0.038236839999999994,965,3.135435069740988e-153,7.440387420495365e-150
ZNF143,ELF1,0.03146312999999999,769,1.2812202516539586e-118,3.0403356571748435e-115
ZNF143,ELF4,0.04968956,1290,5.437376033470408e-293,1.2902893327425278e-289
